14/10/2025 13:30:00,176.0,177.10000610351562,170.82000732421875,171.35000610351562,6807267
14/10/2025 13:45:00,171.37930297851562,173.6999969482422,170.85960388183594,172.9499969482422,2516105
14/10/2025 14:00:00,172.92999267578125,174.89999389648438,172.8000030517578,174.65159606933594,1835672
14/10/2025 14:15:00,174.64999389648438,178.4600067138672,174.39999389648438,178.2779998779297,3641604
14/10/2025 14:30:00,178.25,179.50999450683594,177.41000366210938,179.08200073242188,3089436
14/10/2025 14:45:00,179.10000610351562,179.4199981689453,177.71009826660156,178.76499938964844,2028434
14/10/2025 15:00:00,178.75999450683594,180.47999572753906,178.6999969482422,180.14999389648438,2978919
14/10/2025 15:15:00,180.14999389648438,180.44769287109375,179.72000122070312,179.9615020751953,1492277
14/10/2025 15:30:00,179.99000549316406,180.22999572753906,178.84010314941406,179.41000366210938,1307415
14/10/2025 15:45:00,179.44000244140625,179.80999755859375,178.32009887695312,178.4304962158203,1060974
14/10/2025 16:00:00,178.49000549316406,178.67999267578125,177.96099853515625,178.1999969482422,935934
14/10/2025 16:15:00,178.22999572753906,179.77499389648438,178.07000732421875,179.55499267578125,1266258
14/10/2025 16:30:00,179.57989501953125,181.3300018310547,179.55999755859375,181.13699340820312,1631526
14/10/2025 16:45:00,181.1199951171875,181.77000427246094,180.85899353027344,181.18600463867188,1580924
14/10/2025 17:00:00,181.1699981689453,182.0800018310547,180.65640258789062,181.72999572753906,1567921
14/10/2025 17:15:00,181.73379516601562,182.08999633789062,181.52000427246094,181.7100067138672,851941
14/10/2025 17:30:00,181.72999572753906,182.22000122070312,181.38999938964844,181.63999938964844,1005440
14/10/2025 17:45:00,181.63999938964844,181.65199279785156,180.88999938964844,181.0050048828125,1001590
14/10/2025 18:00:00,181.0399932861328,181.69000244140625,180.8800048828125,181.5,844431
14/10/2025 18:15:00,181.55999755859375,181.8699951171875,181.23069763183594,181.77310180664062,596375
14/10/2025 18:30:00,181.8179931640625,182.0399932861328,181.6699981689453,181.96099853515625,807849
14/10/2025 18:45:00,181.97000122070312,182.33999633789062,181.27999877929688,181.36399841308594,951234
14/10/2025 19:00:00,181.3300018310547,181.5605010986328,180.61000061035156,180.70599365234375,803334
14/10/2025 19:15:00,180.72000122070312,181.57000732421875,180.66000366210938,180.9600067138672,934756
14/10/2025 19:30:00,180.97000122070312,181.07989501953125,178.61000061035156,178.91000366210938,1903755
14/10/2025 19:45:00,178.95480346679688,180.0399932861328,178.5399932861328,179.72900390625,2418261
15/10/2025 13:30:00,181.72999572753906,184.35000610351562,181.55999755859375,182.05999755859375,4974620
15/10/2025 13:45:00,182.0,183.3000030517578,181.0500030517578,182.52999877929688,2326232
15/10/2025 14:00:00,182.80999755859375,183.60000610351562,182.42999267578125,183.24000549316406,2139354
15/10/2025 14:15:00,183.25,183.75999450683594,182.39999389648438,183.14500427246094,1830706
15/10/2025 14:30:00,183.17599487304688,183.74000549316406,182.92999267578125,183.5399932861328,1573424
15/10/2025 14:45:00,183.60000610351562,183.75,182.4600067138672,182.88499450683594,1098386
15/10/2025 15:00:00,182.89999389648438,183.49000549316406,182.02749633789062,182.1999969482422,1073236
15/10/2025 15:15:00,182.18499755859375,182.86109924316406,181.8000030517578,182.15989685058594,883967
15/10/2025 15:30:00,182.05999755859375,182.1999969482422,180.1699981689453,180.5644989013672,1404834
15/10/2025 15:45:00,180.55999755859375,180.86000061035156,179.33999633789062,180.13999938964844,1604326
15/10/2025 16:00:00,180.07000732421875,180.82200622558594,179.5,179.92999267578125,838951
15/10/2025 16:15:00,179.89999389648438,180.4499969482422,179.2100067138672,179.6999969482422,807236
15/10/2025 16:30:00,179.7100067138672,179.85940551757812,178.8800048828125,179.35870361328125,890766
15/10/2025 16:45:00,179.36500549316406,180.0198974609375,179.0500030517578,179.2279052734375,882436
15/10/2025 17:00:00,179.24000549316406,179.24000549316406,176.27499389648438,176.60000610351562,1718362
15/10/2025 17:15:00,176.6051025390625,177.7100067138672,176.02000427246094,176.8300018310547,1567271
15/10/2025 17:30:00,176.84500122070312,178.72000122070312,176.47000122070312,178.35000610351562,1465281
15/10/2025 17:45:00,178.41000366210938,179.14999389648438,178.3699951171875,178.97999572753906,821545
15/10/2025 18:00:00,178.9600067138672,179.27999877929688,178.07000732421875,178.68499755859375,707372
15/10/2025 18:15:00,178.71929931640625,179.0500030517578,178.28500366210938,178.32000732421875,476192
15/10/2025 18:30:00,178.3000030517578,178.98989868164062,178.22000122070312,178.7299041748047,563736
15/10/2025 18:45:00,178.69000244140625,179.24000549316406,178.5,179.04849243164062,504322
15/10/2025 19:00:00,179.02000427246094,179.16990661621094,178.60000610351562,179.13510131835938,531741
15/10/2025 19:15:00,179.1024932861328,179.3000030517578,178.80999755859375,179.08999633789062,636721
15/10/2025 19:30:00,179.1300048828125,179.29989624023438,178.22999572753906,178.7899932861328,726046
15/10/2025 19:45:00,178.82000732421875,179.69000244140625,178.30999755859375,179.6300048828125,1823254
16/10/2025 13:30:00,181.8800048828125,182.3000030517578,179.92599487304688,181.89999389648438,3604176
16/10/2025 13:45:00,181.8699951171875,184.10000610351562,181.72000122070312,183.30999755859375,3651545
16/10/2025 14:00:00,183.3000030517578,184.82000732421875,182.1903076171875,182.97999572753906,3437473
16/10/2025 14:15:00,182.97999572753906,184.27000427246094,182.61810302734375,183.11599731445312,1805029
16/10/2025 14:30:00,183.18020629882812,184.0800018310547,183.1237030029297,183.9199981689453,1308896
16/10/2025 14:45:00,183.94000244140625,184.14999389648438,182.4600067138672,182.58999633789062,1410744
